chapter,gut_line,text
40,6845,the most ancient of all the titles that the emperors had enjoyed.
41,6857,The Greek-speaking eastern half of the Roman Empire showed much
41,6858,more political tenacity than the western half.  It weathered the
41,6859,"disasters of the fifth century A.D., which saw a complete and"
41,6860,final breaking up of the original Latin Roman power.  Attila
41,6861,bullied the Emperor Theodosius II and sacked and raided almost to
41,6862,"the walls of Constantinople, but that city remained intact.  The"
41,6863,"Nubians came down the Nile and looted Upper Egypt, but Lower Egypt"
41,6864,and Alexandria were left still fairly prosperous.  Most of Asia
41,6865,Minor was held against the Sassanid Persians.
41,6867,"The sixth century, which was an age of complete darkness for the"
41,6868,"West, saw indeed a considerable revival of the Greek power."
41,6869,Justinian I (527-565) was a ruler of very great ambition and
41,6870,"energy, and he was married to the Empress Theodora, a woman of"
41,6871,quite equal capacity who had begun life as an actress.  Justinian
41,6872,reconquered North Africa from the Vandals and most of Italy from
41,6873,the Goths.  He even regained the south of Spain.  He did not limit
41,6874,his energies to naval and military enterprises.  He founded a
41,6875,"university, built the great church of Sta. Sophia in"
41,6876,Constantinople and codified the Roman law.  But in order to
41,6877,destroy a rival to his university foundation he closed the schools
41,6878,"of philosophy in Athens, which had been going on in unbroken"
41,6879,"continuity from the days of Plato, that is to say for nearly a"
41,6880,thousand years.
41,6882,From the third century onwards the Persian Empire had been the
41,6883,steadfast rival of the Byzantine.  The two empires kept Asia
41,6884,"Minor, Syria and Egypt in a state of perpetual unrest and waste."
41,6885,"In the first century A.D., these lands were still at a high level"
41,6886,"of civilization, wealthy and with an abundant population, but the"
41,6887,"continual coming and going of armies, massacres, looting and war"
41,6888,taxation wore them down steadily until only shattered and ruinous
41,6889,{239} cities remained upon a countryside of scattered peasants.
41,6890,In this melancholy process of impoverishment and disorder lower
41,6891,Egypt fared perhaps less badly than the rest of the world.
41,6892,"Alexandria, like Constantinople, continued a dwindling trade"
41,6893,between the east and the west.
41,6895,Science and political philosophy seemed dead now in both these
41,6896,"warring and decaying empires.  The last philosophers of Athens,"
41,6897,"until their suppression, preserved the texts of the great"
41,6898,literature of the past with an infinite reverence and want of
41,6899,"understanding.  But there remained no class of men in the world,"
41,6900,"no free gentlemen with bold and independent habits of thought, to"
41,6901,carry on the tradition of frank statement and enquiry embodied in
41,6902,these writings.  The social and political chaos accounts largely
41,6903,"for the disappearance of this class, but there was also another"
41,6904,reason why the human intelligence was sterile and feverish during
41,6905,this age.  In both Persia and Byzantium it was all age of
41,6906,"intolerance.  Both empires were religious empires in a new way, in"
41,6907,a way that greatly hampered the free activities of the human mind.
41,6916,"Of course the oldest empires in the world were religious empires,"
41,6917,centring upon the worship of a god or of a god-king.  Alexander
41,6918,was treated as a divinity and the Caesars were gods in so much as
41,6919,they had altars and temples devoted to them and the offering of
41,6920,incense was made a test of loyalty to the Roman state.  But these
41,6921,older religions were essentially religions of act and fact.  They
41,6922,did not invade the mind.  If a man offered his sacrifice and bowed
41,6923,"to the god, he was left not only to think but to say practically"
41,6924,whatever he liked about the affair.  But the new sort of religions
41,6925,"that had come into the world, and particularly Christianity,"
41,6926,turned inward.  These new faiths demanded not simply conformity
41,6927,but understanding belief.  Naturally fierce controversy ensued
41,6928,upon the exact meaning of the things believed.  These new
41,6929,religions were creed religions.  The world was confronted with a
41,6930,"new word, Orthodoxy, and with a stern resolve to keep not only"
41,6931,acts but speech {241} and private thought within the limits of a
41,6932,"set teaching.  For to hold a wrong opinion, much more to convey it"
41,6933,"to other people, was no longer regarded as an intellectual defect"
41,6934,but a moral fault that might condemn a soul to everlasting
41,6935,destruction.
41,6940,Both Ardashir I who founded the Sassanid dynasty in the third
41,6941,"century A.D., and Constantine the Great who reconstructed the"
41,6942,"Roman Empire in the fourth, turned to religious organizations for"
41,6943,"help, because in these organizations they saw a new means of using"
41,6944,and controlling the wills of men.  And already before the end of
41,6945,the fourth century both empires were persecuting free talk and
41,6946,religious innovation.  In Persia Ardashir found the ancient
41,6947,Persian religion of Zoroaster (or Zarathushtra) with its priests
41,6948,"and temples and a sacred fire that burnt upon its altars, ready"
41,6949,for his purpose as a state religion.  Before the end of the third
41,6950,"century Zoroastrianism was persecuting Christianity, and in 277"
41,6951,"A.D. Mani, the founder of {243} a new faith, the Manichaeans, was"
41,6952,"crucified and his body flayed.  Constantinople, on its side, was"
41,6953,busy hunting out Christian heresies.  Manichaean ideas infected
41,6954,Christianity and had to be fought with the fiercest methods; in
41,6955,return ideas from Christianity affected the purity of the
41,6956,"Zoroastrian doctrine.  All ideas became suspect.  Science, which"
41,6957,"demands before all things the free action of an untroubled mind,"
41,6958,suffered a complete eclipse throughout this phase of intolerance.
41,6968,"War, the bitterest theology, and the usual vices of mankind"
41,6969,"constituted Byzantine life of those days.  It was picturesque, it"
41,6970,was romantic; it had little sweetness or light.  When Byzantium
41,6971,"and Persia were not fighting the barbarians from the north, they"
41,6972,wasted Asia Minor and Syria in dreary and destructive hostilities.
41,6973,Even in close alliance these two empires would have found it a
41,6974,hard task to turn back the barbarians and recover their
41,6975,prosperity.  The Turks or Tartars first come into history as the
41,6976,allies first of one power and then of another.  In the sixth
41,6977,century the two chief antagonists were Justinian and Chosroes I;
41,6978,in the opening of the seventh the Emperor Heraclius was pitted
41,6979,against Chosroes II (580).
41,6981,At first and until after Heraclius had become Emperor (610)
41,6982,"Chosroes II carried all before him.  He took Antioch, Damascus and"
